Model,Actual_PM2.5,Predicted_PM2.5,RMSE,MAE,R²
Gradient Boosting,7.03,7.182871704,,,
Gradient Boosting,7.215,11.18773145,,,
Gradient Boosting,10.915,11.47401434,,,
Gradient Boosting,10.36,13.24186056,,,
Gradient Boosting,1.7,1.921261246,,,
Gradient Boosting,4.81,4.925790663,,,
Gradient Boosting,18.5,20.26526863,,,
Gradient Boosting,8.9,9.170537712,,,
Gradient Boosting,19.5,18.32808732,,,
Gradient Boosting,16.7,9.827267453,,,
Gradient Boosting,20.535,21.04139377,,,
Gradient Boosting,22.755,21.54940523,,,
Gradient Boosting,13.69,13.78565646,,,
Gradient Boosting,25.715,29.09366746,,,
Gradient Boosting,2.3,2.941399333,,,
Gradient Boosting,24.3,24.14110328,,,
Gradient Boosting,28.8,35.52411131,,,
Gradient Boosting,16.7,17.89004795,,,
Gradient Boosting,15.91,15.05459149,,,
Gradient Boosting,12.395,12.92110997,,,
Gradient Boosting,20.1,23.6679194,,,
Gradient Boosting,22.57,15.80878121,,,
Gradient Boosting,7.77,9.192314394,,,
Gradient Boosting,5.18,3.773957011,,,
Gradient Boosting,9.065,9.422890636,,,
Gradient Boosting,57.72,61.99212501,,,
Gradient Boosting,11.2,8.766007115,,,
Gradient Boosting,33.486,28.47100321,,,
Gradient Boosting,1.665,1.412209688,,,
Gradient Boosting,4.81,4.546973063,,,
Gradient Boosting,29.415,28.13252279,,,
Gradient Boosting,57.165,57.79645978,,,
Gradient Boosting,3.8,4.285475957,,,
Gradient Boosting,15.725,15.09087748,,,
Gradient Boosting,34.78,36.75107512,,,
Gradient Boosting,0.5,0.1603067717,,,
Gradient Boosting,1.8,3.109823927,,,
Gradient Boosting,3.9,3.354614684,,,
Gradient Boosting,5.6,5.358519711,,,
Gradient Boosting,14.245,12.59112767,,,
Gradient Boosting,24.3,20.55017051,,,
Gradient Boosting,19.795,18.19940098,,,
Gradient Boosting,2.1,2.246761615,,,
Gradient Boosting,13.505,11.27565212,,,
Gradient Boosting,18.13,18.5421087,,,
Gradient Boosting,1.7,1.208171581,,,
Gradient Boosting,17.1,17.27338941,,,
Gradient Boosting,1.4,1.800641698,,,
Gradient Boosting,38.295,56.88123454,,,
Gradient Boosting,5.6,3.792066175,,,
Gradient Boosting,16.465,16.45990177,,,
Gradient Boosting,0.6,0.7437203626,,,
Gradient Boosting,61.235,57.28489737,,,
Gradient Boosting,69.93,63.77187304,,,
Gradient Boosting,4.8,3.134731745,,,
Gradient Boosting,12.765,12.12196882,,,
Gradient Boosting,6.6,5.64161268,,,
Gradient Boosting,143.93,141.7703768,,,
Gradient Boosting,16.835,15.73133634,,,
Gradient Boosting,1.1,1.731489945,,,
Gradient Boosting,1.1,1.903356223,,,
Gradient Boosting,59.7,55.80011053,,,
Gradient Boosting,14.4,13.86868904,,,
Gradient Boosting,3.7,3.964586292,,,
Gradient Boosting,2.405,8.052440602,,,
Gradient Boosting,3.885,4.821941112,,,
Gradient Boosting,10.545,11.04448458,,,
Gradient Boosting,39.035,37.68505677,,,
Gradient Boosting,2.4,1.649215724,,,
Gradient Boosting,15.54,18.66568681,,,
Gradient Boosting,55.87,68.78435077,,,
Gradient Boosting,6.8,7.123821204,,,
Gradient Boosting,49.21,33.94200381,,,
Gradient Boosting,31.635,32.11544837,,,
Gradient Boosting,36.6,31.89303467,,,
Gradient Boosting,1.8,1.936582519,,,
Gradient Boosting,9.3,10.1295285,,,
Gradient Boosting,21.275,19.3150893,,,
Gradient Boosting,14.8,13.66550753,,,
Gradient Boosting,13.8,12.67729153,,,
Gradient Boosting,1.7,1.623833997,,,
Gradient Boosting,2.1,1.757626079,,,
Gradient Boosting,28.49,36.54364859,,,
Gradient Boosting,7.4,8.945982107,,,
Gradient Boosting,22.57,22.89650176,,,
Gradient Boosting,48.84,44.26810333,,,
Gradient Boosting,4.44,5.126982727,,,
Gradient Boosting,30.71,29.12080673,,,
Gradient Boosting,8.14,8.235462333,,,
Gradient Boosting,2.6,2.340841551,,,
Gradient Boosting,15.5,20.03271033,,,
Gradient Boosting,34.8,26.58263784,,,
Gradient Boosting,4.9,6.85653067,,,
Gradient Boosting,5.2,5.461311187,,,
Gradient Boosting,2.96,4.250398836,,,
Gradient Boosting,44.77,49.25604584,,,
Gradient Boosting,9.99,9.25724412,,,
Gradient Boosting,4.7,5.212191587,,,
Gradient Boosting,45.14,53.64160345,,,
Gradient Boosting,54.39,58.4190095,,,
Gradient Boosting,9.62,9.171803904,,,
Gradient Boosting,9.805,10.29277167,,,
Gradient Boosting,12.95,13.50769981,,,
Gradient Boosting,52.8,53.0975665,,,
Gradient Boosting,21.09,30.84527566,,,
Gradient Boosting,22.015,18.6827624,,,
Gradient Boosting,4.4,4.239657896,,,
Gradient Boosting,14.425,13.00479464,,,
Gradient Boosting,12.6,13.9876274,,,
Gradient Boosting,13.6,14.38918906,,,
Gradient Boosting,0.5,1.188364795,,,
Gradient Boosting,4,2.734761489,,,
Gradient Boosting,9.25,9.86489153,,,
Gradient Boosting,3.7,3.575230786,,,
Gradient Boosting,5.8,7.213001499,,,
Gradient Boosting,98.235,99.74282576,,,
Gradient Boosting,32.9,27.89923631,,,
Gradient Boosting,32.19,30.46795885,,,
Gradient Boosting,7.2,11.7110418,,,
Gradient Boosting,28.49,30.6257208,,,
Gradient Boosting,5.735,6.607686228,,,
Gradient Boosting,22.57,24.65248743,,,
Gradient Boosting,1.8,2.108034815,,,
Gradient Boosting,19.98,15.78178963,,,
Gradient Boosting,7.4,7.02836859,,,
Gradient Boosting,20.72,21.93321556,,,
Gradient Boosting,2.1,1.19758807,,,
Gradient Boosting,6.845,7.051611088,,,
Gradient Boosting,13.875,14.37221095,,,
Gradient Boosting,3.1,2.704153599,,,
Gradient Boosting,26.27,25.36733304,,,
Gradient Boosting,14.615,10.23998965,,,
Gradient Boosting,17.39,18.99528341,,,
Gradient Boosting,18.87,20.77876089,,,
Gradient Boosting,4.07,5.951013804,,,
Gradient Boosting,12.419,10.46813998,,,
Gradient Boosting,36.26,35.65282439,,,
Gradient Boosting,0.6,0.5455251743,,,
Gradient Boosting,10.6,11.71908835,,,
Gradient Boosting,7.7,10.48482917,,,
Gradient Boosting,13.695,11.86825755,,,
Gradient Boosting,3.1,3.890671141,,,
Gradient Boosting,2.1,1.585445112,,,
Gradient Boosting,21.46,22.6548277,,,
Gradient Boosting,27.565,24.90133482,,,
Gradient Boosting,0.5,0.3432395716,,,
Gradient Boosting,7.4,6.627013133,,,
Gradient Boosting,0.5,1.878737183,,,
Gradient Boosting,14.985,17.778144,,,
Gradient Boosting,6.9,7.486196632,,,
Gradient Boosting,22.385,14.64227657,,,
Gradient Boosting,53.095,50.28117624,,,
Gradient Boosting,70.8,65.92978841,,,
Gradient Boosting,13.505,12.24508305,,,
Gradient Boosting,1.3,1.115046276,,,
Gradient Boosting,61.8,61.66833607,,,
Gradient Boosting,3.4,2.264032644,,,
Gradient Boosting,20.72,35.79160842,,,
Gradient Boosting,7.77,8.299306237,,,
Gradient Boosting,50.875,46.89401593,,,
Gradient Boosting,4.995,5.569501498,,,
Gradient Boosting,26.285,26.42127472,,,
Gradient Boosting,2.8,3.360653536,,,
Gradient Boosting,8.7,8.356833936,,,
Gradient Boosting,9.065,7.888345292,,,
Gradient Boosting,28.86,24.12952594,,,
Gradient Boosting,4.7,3.852674727,,,
Gradient Boosting,60.125,81.27045738,,,
Gradient Boosting,14.985,12.97767569,,,
Gradient Boosting,22.755,20.97237638,,,
Gradient Boosting,4.81,4.832571742,,,
Gradient Boosting,88.43,82.07355573,,,
Gradient Boosting,0.5,1.255867521,,,
Gradient Boosting,1.9,1.108874028,,,
Gradient Boosting,7.585,8.487644923,,,
Gradient Boosting,33.67,29.89624436,,,
Gradient Boosting,3.6,4.153634795,,,
Gradient Boosting,17.945,18.53782135,,,
Gradient Boosting,2,1.506513288,,,
Gradient Boosting,1.6,2.015140417,,,
Gradient Boosting,6.5,14.68558435,,,
Gradient Boosting,27.4,28.89243229,,,
Gradient Boosting,2.035,2.182688082,,,
Gradient Boosting,10.36,10.72400456,,,
Gradient Boosting,12.95,11.41965458,,,
Gradient Boosting,14.245,15.19317879,,,
Gradient Boosting,3.7,3.886629415,,,
Gradient Boosting,3.1,2.926362158,,,
Gradient Boosting,15.54,19.00954662,,,
Gradient Boosting,18.315,18.60348725,,,
Gradient Boosting,46.065,45.8164171,,,
Gradient Boosting,61.605,69.62442982,,,
Gradient Boosting,12,7.39073321,,,
Gradient Boosting,3.305,1.071053538,,,
Gradient Boosting,1.4,1.981039327,,,
Gradient Boosting,1.9,1.099703864,,,
Gradient Boosting,13.875,16.70759055,,,
Gradient Boosting,23.7,28.08144074,,,
Gradient Boosting,4.4,4.736456127,,,
Gradient Boosting,29.23,35.88582213,,,
Gradient Boosting,4.44,6.662107635,,,
Gradient Boosting,12.025,13.84626368,,,
Gradient Boosting,143.6,136.3413107,,,
Gradient Boosting,10,10.67193791,,,
Gradient Boosting,18,16.08972837,,,
Gradient Boosting,2.6,2.246063297,,,
Gradient Boosting,0.9,1.890288827,,,
Gradient Boosting,22.755,18.92903369,,,
Gradient Boosting,49.95,34.91025672,,,
Gradient Boosting,23.7,22.15084502,,,
Gradient Boosting,71.04,68.03571183,,,
Gradient Boosting,32.375,28.16049911,,,
Gradient Boosting,65.7,84.6329047,,,
Gradient Boosting,24.605,23.37583378,,,
Gradient Boosting,2.6,4.369659644,,,
Gradient Boosting,3.5,2.377710106,,,
Gradient Boosting,20.535,18.04369457,,,
Gradient Boosting,11.285,12.83809924,,,
Gradient Boosting,40.6,45.52410611,,,
Gradient Boosting,3.33,1.603632095,,,
Gradient Boosting,45.983,46.8922211,,,
Gradient Boosting,1.5,1.536152149,,,
Gradient Boosting,87.875,75.87281522,,,
Gradient Boosting,46.25,38.92570464,,,
Gradient Boosting,2.6,3.006684673,,,
Gradient Boosting,110.26,103.906332,,,
Gradient Boosting,1.2,1.694092954,,,
Gradient Boosting,18.87,18.12122377,,,
Gradient Boosting,28.675,23.61819398,,,
Gradient Boosting,13.875,17.36841791,,,
Gradient Boosting,3,2.150755425,,,
Gradient Boosting,52.91,48.40046403,,,
Gradient Boosting,9.542,11.05980469,,,
Gradient Boosting,17.02,15.00946124,,,
Gradient Boosting,1.1,2.879206347,,,
Gradient Boosting,21.645,21.62159408,,,
Gradient Boosting,8.325,9.58514466,,,
Gradient Boosting,4.995,5.194154361,,,
Gradient Boosting,27.75,26.95642045,,,
Gradient Boosting,8.6,10.55278827,,,
Gradient Boosting,486.7,487.099416,,,
Gradient Boosting,5.55,5.648508482,,,
Gradient Boosting,62.9,72.20862272,,,
Gradient Boosting,14.2,11.96975919,,,
Gradient Boosting,42.735,51.01606309,,,
Gradient Boosting,1.2,1.853287525,,,
Gradient Boosting,4.255,5.36512382,,,
Gradient Boosting,63.825,53.51762743,,,
Gradient Boosting,10.6,8.946259326,,,
Gradient Boosting,27.75,27.01605167,,,
Gradient Boosting,8.2,4.347087132,,,
Gradient Boosting,9.9,10.42275922,,,
Gradient Boosting,62.9,58.50693409,,,
Gradient Boosting,32.005,31.74292316,,,
Gradient Boosting,5.365,6.701859961,,,
Gradient Boosting,27.8,19.19083758,,,
Gradient Boosting,17.9,22.78048442,,,
Gradient Boosting,14.06,14.27587174,,,
Gradient Boosting,57.905,48.86257575,,,
Gradient Boosting,12.58,11.10279554,,,
Gradient Boosting,2,1.748565383,,,
Gradient Boosting,8.6,7.541155193,,,
Gradient Boosting,29.6,27.96267026,,,
Gradient Boosting,1.5,2.026516676,,,
Gradient Boosting,21.5,28.07441726,,,
Gradient Boosting,21.8,26.58431738,,,
Gradient Boosting,6.5,8.962773773,,,
Gradient Boosting,19.425,17.31889892,,,
Gradient Boosting,18.5,14.41007086,,,
Gradient Boosting,3.515,2.80927738,,,
Gradient Boosting,4,4.807750512,,,
Gradient Boosting,19.795,16.71532239,,,
Gradient Boosting,38.295,38.0735251,,,
Gradient Boosting,12.21,9.946259493,,,
Gradient Boosting,55.13,49.28265265,,,
Gradient Boosting,8.6,9.240996637,,,
Gradient Boosting,13.205,13.20470699,,,
Gradient Boosting,10.545,11.85019194,,,
Gradient Boosting,62.715,68.83060757,,,
Gradient Boosting,71.225,70.52108963,,,
Gradient Boosting,2.7,2.712023376,,,
Gradient Boosting,3.8,6.862726007,,,
Gradient Boosting,27.8,21.86777212,,,
Gradient Boosting,61.7,64.76551732,,,
Gradient Boosting,19.61,17.46606985,,,
Gradient Boosting,4.7,7.314637572,,,
Gradient Boosting,26.085,22.67696734,,,
Gradient Boosting,13.3,10.62500407,,,
Gradient Boosting,60.2,46.9753783,,,
Gradient Boosting,10.73,10.30892294,,,
Gradient Boosting,3,1.476512284,,,
Gradient Boosting,6.8,3.434545235,,,
Gradient Boosting,90.095,89.32478421,,,
Gradient Boosting,8.51,8.264166846,,,
Gradient Boosting,1.295,-0.1651116838,,,
Gradient Boosting,22.385,22.00414923,,,
Gradient Boosting,3.3,2.822626892,,,
Gradient Boosting,53.8,58.99194206,,,
Gradient Boosting,62.16,64.62718051,,,
Gradient Boosting,43.845,53.21324545,,,
Gradient Boosting,9.805,10.28953364,,,
Gradient Boosting,8.695,8.835303896,,,
Gradient Boosting,6.475,8.289443116,,,
Gradient Boosting,2.22,1.356321356,,,
Gradient Boosting,7.4,6.159031741,,,
Gradient Boosting,45.2,42.3738381,,,
Gradient Boosting,6.845,7.609549967,,,
Gradient Boosting,47.915,41.71428258,,,
Gradient Boosting,8,7.601590072,,,
Gradient Boosting,6.3,5.133307289,,,
Gradient Boosting,19.24,21.98230493,,,
Gradient Boosting,16.65,16.35126854,,,
Gradient Boosting,2.035,2.542773687,,,
Gradient Boosting,11.577,11.01885489,,,
Gradient Boosting,13.875,18.65053533,,,
Gradient Boosting,5.3,5.292089055,,,
Gradient Boosting,32.19,32.68311699,,,
Gradient Boosting,2.22,7.502133844,,,
Gradient Boosting,3.5,3.049041664,,,
Gradient Boosting,0.7,-0.1666352801,,,
Gradient Boosting,17.02,15.3413946,,,
Gradient Boosting,16.465,17.57054044,,,
Gradient Boosting,15.7,14.93604335,,,
Gradient Boosting,13.32,13.97749051,,,
Gradient Boosting,7.2,8.061445664,,,
Gradient Boosting,50.135,47.12215473,,,
Gradient Boosting,16.1,14.71501734,,,
Gradient Boosting,11.655,13.56435512,,,
Gradient Boosting,27.75,24.33955276,,,
Gradient Boosting,1.8,2.166716983,,,
Gradient Boosting,24.975,26.22797278,,,
Gradient Boosting,5.365,1.16646625,,,
Gradient Boosting,7.03,7.786325376,,,
Gradient Boosting,6.6,6.048359594,,,
Gradient Boosting,24.79,21.66382712,,,
Gradient Boosting,22.57,23.75762741,,,
Gradient Boosting,3.7,2.81093585,,,
Gradient Boosting,108.41,118.3421942,,,
Gradient Boosting,148.185,154.294572,,,
Gradient Boosting,9.25,13.21060397,,,
Gradient Boosting,6.7,3.873460174,,,
Gradient Boosting,22.94,23.34684455,,,
Gradient Boosting,7.215,13.10710978,,,
Gradient Boosting,3.3,3.27495422,,,
Gradient Boosting,36.4,44.56083289,,,
Gradient Boosting,23.68,21.68990257,,,
Gradient Boosting,6.9,5.659763624,,,
Gradient Boosting,13.1,14.64789966,,,
Gradient Boosting,4.625,3.475856749,,,
Gradient Boosting,22.755,26.72234297,,,
Gradient Boosting,22,19.25247053,,,
Gradient Boosting,19.795,20.40671352,,,
Gradient Boosting,5.18,4.076125362,,,
Gradient Boosting,12.395,9.934853359,,,
Gradient Boosting,1.11,904.4615299,,,
Gradient Boosting,53.465,50.91564166,,,
Gradient Boosting,1.5,1.96671672,,,
Gradient Boosting,24.235,22.57627974,,,
Gradient Boosting,9.25,10.04758342,,,
Gradient Boosting,32.93,34.03457965,,,
Gradient Boosting,1.48,0.8139508211,,,
Gradient Boosting,14.43,14.93463999,,,
Gradient Boosting,10.8,15.62987805,,,
Gradient Boosting,850.7,851.0919501,,,
Gradient Boosting,10.73,11.08520633,,,
Gradient Boosting,24.05,23.37394279,,,
Gradient Boosting,68.635,76.67773566,,,
Gradient Boosting,52.17,52.14601197,,,
Gradient Boosting,4.3,4.69599997,,,
Gradient Boosting,9.99,9.75725071,,,
Gradient Boosting,10.5,11.52044042,,,
Gradient Boosting,12.025,14.13915441,,,
Gradient Boosting,15.17,14.62867262,,,
Gradient Boosting,16.465,16.91716844,,,
Gradient Boosting,14.615,13.89435368,,,
Gradient Boosting,4.255,5.155165176,,,
Gradient Boosting,5.7,7.179133848,,,
Gradient Boosting,3.6,4.275705839,,,
Gradient Boosting,15.91,22.67083078,,,
Gradient Boosting,1.9,1.092734993,,,
Gradient Boosting,25.53,33.83148238,,,
Gradient Boosting,6.1,4.139435359,,,
Gradient Boosting,35.705,34.84000383,,,
Gradient Boosting,13.1,20.44985294,,,
Gradient Boosting,6.845,8.02488131,,,
Gradient Boosting,29.6,29.95444088,,,
Gradient Boosting,21.645,15.96428605,,,
Gradient Boosting,22.94,21.86472041,,,
Gradient Boosting,4.7,4.294654235,,,
Gradient Boosting,13.875,14.14768924,,,
Gradient Boosting,0.5,-0.9180694281,,,
Gradient Boosting,1.1,1.912952865,,,
Gradient Boosting,27.01,26.74048231,,,
Gradient Boosting,20.905,18.69980998,,,
Gradient Boosting,9.62,9.041446805,,,
Gradient Boosting,19.3,15.53049595,,,
Gradient Boosting,26.9,24.2838258,,,
Gradient Boosting,26.825,27.76985633,,,
Gradient Boosting,26.3,23.60421584,,,
Gradient Boosting,44.955,46.95942439,,,
Gradient Boosting,4.9,5.965615591,,,
Gradient Boosting,20.1,20.25561293,,,
Gradient Boosting,9.99,11.46492211,,,
Gradient Boosting,17.76,22.49193659,,,
Gradient Boosting,31.265,29.77480117,,,
Gradient Boosting,34.225,36.45174201,,,
Gradient Boosting,2.7,2.469289587,,,
Gradient Boosting,2.4,1.883328834,,,
Gradient Boosting,0.6,2.057378169,,,
Gradient Boosting,162.8,142.7843632,,,
Gradient Boosting,20.72,17.45655578,,,
Gradient Boosting,6,8.627411328,,,
Gradient Boosting,12.21,13.58589788,,,
Gradient Boosting,3,2.668874635,,,
Gradient Boosting,2.4,2.216371043,,,
Gradient Boosting,15.5,12.32870095,,,
Gradient Boosting,3.5,3.891682523,,,
Gradient Boosting,15.355,17.14715752,,,
Gradient Boosting,1.8,1.419445575,,,
Gradient Boosting,39.405,42.34272356,,,
Gradient Boosting,0.8,1.793547098,,,
Gradient Boosting,0.5,0.9281251827,,,
Gradient Boosting,5.6,4.582493454,,,
Gradient Boosting,6.026,11.21477512,,,
Gradient Boosting,4.3,3.316009197,,,
Gradient Boosting,6.105,6.479701491,,,
Gradient Boosting,20.905,19.60187067,,,
Gradient Boosting,3.515,4.384572239,,,
Gradient Boosting,18.315,15.42042767,,,
Gradient Boosting,41.07,38.7818758,,,
Gradient Boosting,28.49,29.15017246,,,
Gradient Boosting,1.3,2.408193379,,,
Gradient Boosting,12.5,9.834959189,,,
Gradient Boosting,18.1,27.72695171,,,
Gradient Boosting,6.243,6.108130707,,,
Gradient Boosting,16.65,15.95948091,,,
Gradient Boosting,18.5,19.82361992,,,
Gradient Boosting,9.9,11.39858198,,,
Gradient Boosting,7.585,8.212762695,,,
Gradient Boosting,3,3.227392087,,,
Gradient Boosting,2.775,2.759482456,,,
Gradient Boosting,15.54,15.17593973,,,
Gradient Boosting,3.9,10.21714383,,,
Gradient Boosting,3.8,2.972452382,,,
Gradient Boosting,45.325,48.2427988,,,
Gradient Boosting,18.13,19.25071157,,,
Gradient Boosting,4.4,3.625332197,,,
Gradient Boosting,16.28,15.61548203,,,
Gradient Boosting,25.7,22.63179234,,,
Gradient Boosting,0.7,0.308613129,,,
Gradient Boosting,11.6,9.065903667,,,
Gradient Boosting,1.7,2.046090825,,,
Gradient Boosting,21.46,21.4719355,,,
Gradient Boosting,5.4,4.70794819,,,
Gradient Boosting,4.7,3.252657082,,,
Gradient Boosting,14.06,11.35331064,,,
Gradient Boosting,58.83,58.33641553,,,
Gradient Boosting,55.13,47.21651985,,,
Gradient Boosting,45.88,37.18351185,,,
Gradient Boosting,21.645,21.26550141,,,
Gradient Boosting,18.1,18.35720221,,,
Gradient Boosting,8.695,8.060086615,,,
Gradient Boosting,35.5,40.17748907,,,
Gradient Boosting,20.998,28.97452668,,,
Gradient Boosting,13.69,13.25830013,,,
Gradient Boosting,12.58,12.64335152,,,
Gradient Boosting,11.6,11.96679706,,,
Gradient Boosting,27.38,24.61158492,,,
Gradient Boosting,4.625,5.673387524,,,
Gradient Boosting,1.2,1.192728072,,,
Gradient Boosting,5.7,4.914242661,,,
Gradient Boosting,7.03,8.842116335,,,
Gradient Boosting,43.105,46.97132032,,,
Gradient Boosting,63.085,50.11159647,,,
Gradient Boosting,21.762,18.71261045,,,
Gradient Boosting,10.915,10.08595504,,,
Gradient Boosting,39.22,47.77363989,,,
Gradient Boosting,3.6,5.629092652,,,
Gradient Boosting,2,2.909016737,,,
Gradient Boosting,18.5,19.3467227,,,
Gradient Boosting,12.95,12.70169018,,,
Gradient Boosting,0.6,2.524414242,,,
Gradient Boosting,18.5,18.42598912,,,
Gradient Boosting,12.21,13.5808012,,,
Gradient Boosting,4.3,3.831423814,,,
Gradient Boosting,29.7,34.0926865,,,
Gradient Boosting,16.28,16.7088319,,,
Gradient Boosting,18.7,20.4623947,,,
Gradient Boosting,6.66,6.489555838,,,
Gradient Boosting,11.9,10.95503171,,,
Gradient Boosting,14.245,14.16456998,,,
Gradient Boosting,11.285,11.9585984,,,
Gradient Boosting,33.115,30.09261452,,,
Gradient Boosting,14.433,13.39111395,,,
Gradient Boosting,3.3,4.150978067,,,
Gradient Boosting,44.6,34.58443337,,,
Gradient Boosting,2.3,2.39115568,,,
Gradient Boosting,10.9,9.991534282,,,
Gradient Boosting,22.6,24.19284031,,,
Gradient Boosting,19.055,16.45522953,,,
Gradient Boosting,68.45,71.79204722,,,
Gradient Boosting,9.065,7.568287201,,,
Gradient Boosting,39.775,36.10310233,,,
Gradient Boosting,22.385,22.887491,,,
Gradient Boosting,4.3,2.950903398,,,
Gradient Boosting,7.585,8.963193182,,,
Gradient Boosting,17.945,18.68963688,,,
Gradient Boosting,23.125,32.80020297,,,
Gradient Boosting,18.5,20.43622689,,,
Gradient Boosting,37.74,34.99373071,,,
Gradient Boosting,12.21,9.192839515,,,
Gradient Boosting,108.78,90.99638374,,,
Gradient Boosting,28.86,30.3618752,,,
